	file_spec 2MASS_2MASS.H.dat	2MASS_2MASS.J.dat	2MASS_2MASS.Ks.dat	F378.dat	F395.dat	F410.dat	F430.dat	F515.dat	F660.dat	F861.dat	G.dat	I.dat	R.dat	U.dat	Z.dat	GAIA_GAIA2.G.dat	GAIA_GAIA2.Gbp.dat	GAIA_GAIA2.Grp.dat	GALEX_GALEX.FUV.dat	GALEX_GALEX.NUV.dat	WISE_WISE.W1.dat	WISE_WISE.W2.dat	WISE_WISE.W3.dat	WISE_WISE.W4.dat
Ech1.30Zm1.79T00.0400_iTp0.00_baseFe.txt	inf	inf	inf	28.475985924301902	28.290898728876222	28.251468914036785	28.30299666472559	28.479599911365277	28.812738128729286	29.011992615061338	28.39082546306927	28.919709920685484	28.69291550833365	28.61921417727185	29.99598654345727	28.726515626617463	28.502203880933884	29.053651876411145	28.563105203182182	28.517819806624907	39.97119504908412	35.974698321215264	36.48216074726647	29.487509205085978
Ech1.30Zm1.79T00.0500_iTp0.00_baseFe.txt	inf	inf	inf	28.658802769307407	28.452633976640108	28.40475066061078	28.4527936288574	28.61769225415545	28.936209942214795	29.115940751994437	28.534528329796153	29.02822056363194	28.817930199334576	28.82662041888326	30.10040176163205	28.85557813603169	28.64528371973075	29.16490271306298	28.82472236794265	28.763506203283107	40.17541487417926	36.17891814631039	36.68638057236159	29.6917290301811
Ech1.30Zm1.79T00.0600_iTp0.00_baseFe.txt	inf	inf	inf	28.797420188137544	28.576543590155275	28.521381789180786	28.566430653634022	28.719402590295083	29.022107813876197	29.188580424847736	28.641729567669223	29.103696649177557	28.906756084213832	28.983145982364654	30.1730020916145	28.94869159016819	28.750580895965648	29.242403231985357	29.004605220671046	28.93812852931601	40.319058886208374	36.32256215833953	36.830024584390706	29.835373042210215
Ech1.30Zm1.79T00.0700_iTp0.00_baseFe.txt	inf	inf	inf	28.923870071788407	28.68910821091881	28.624478562208957	28.665976377000412	28.79886022403283	29.066634249975017	29.202696238656536	28.73033132876953	29.128549519656495	28.95946376495386	29.12646733196255	30.187727749845244	29.00788549330651	28.832260096618647	29.270522202448852	29.14301199985426	29.081584212260175	40.429511245721336	36.43301451785248	36.940476943903654	29.945825401723177
Ech1.30Zm1.79T00.0800_iTp0.00_baseFe.txt	inf	inf	inf	29.012265608507214	28.76568089768437	28.6918656256616	28.729267131836956	28.833635448694984	29.03606623890763	29.108486680416426	28.777756606051646	29.04620087695502	28.947381553909985	29.229288726000867	30.09176777341201	28.997490945832148	28.865630976245647	29.19889861363506	29.26561586361793	29.198620735504484	40.49716577102726	36.5006690431584	37.00813146920958	30.013479927029103
Ech1.30Zm1.79T00.0900_iTp0.00_baseFe.txt	inf	inf	inf	29.072384930384978	28.814555589432707	28.73031296876099	28.763640041990406	28.836794238745703	28.9781976843937	28.93935786479073	28.794143280676998	28.943256670037464	28.90513830659257	29.306561122351646	29.92292837165808	28.95495107382532	28.86712370804056	29.098020414434167	29.377026340649458	29.306400372361942	40.53870652123771	36.54220979336885	37.04967221942005	30.05502067723956
Ech1.30Zm1.79T00.1000_iTp0.00_baseFe.txt	inf	inf	inf	29.09261041213569	28.828845617505984	28.738183384163044	28.769704621519274	28.822620942811717	28.915459060157282	28.75954478313269	28.788087682695355	28.822747371980803	28.85537457254508	29.339788795721724	29.74014291706053	28.89377818724474	28.849461424983865	28.981569398577058	29.44172520073098	29.37121779799549	40.54275543477336	36.54625870690452	37.053721132955694	30.059069590775216
Ech1.30Zm1.79T00.1500_iTp0.00_baseFe.txt	inf	inf	inf	29.460197154531222	29.17108234253221	29.06071630493178	29.08704944023868	29.09251364930322	29.113274427909595	28.899153891406847	29.077679699328066	28.984690127726346	29.07060597641047	29.742208964465966	29.880689947236895	29.113440064376753	29.1197896194819	29.148100976094376	29.938546886851235	29.845479802987406	40.88773377153756	36.8912370436687	37.398699469719894	30.404047927539402
Ech1.30Zm1.79T00.2000_iTp0.00_baseFe.txt	inf	inf	inf	29.66022128007969	29.353006640762167	29.23110124513419	29.25746160927296	29.25555496251868	29.283019829867577	29.092740044424254	29.243851520784652	29.162878855594037	29.237853680592032	29.966891630408433	30.074549541420588	29.285653991654193	29.288942965260468	29.326768560250734	30.43255641274603	30.254288986002443	41.15767650587036	37.16117977800152	37.668642204052695	30.673990661872217
Ech1.30Zm1.79T00.2500_iTp0.00_baseFe.txt	inf	inf	inf	29.829793538794384	29.508166947281218	29.375000530078786	29.39797947364645	29.38170008471439	29.397910060843436	29.206957502458003	29.376009999605962	29.274644225257752	29.354063716087957	30.153067969840116	30.188716945710077	29.40566324158106	29.41780589405254	29.439507432328604	30.666882065334	30.47340097259086	41.31711075455396	37.320614026685085	37.82807645273629	30.8334249105558
Ech1.30Zm1.79T00.3000_iTp0.00_baseFe.txt	inf	inf	inf	29.987708134949877	29.648970692315366	29.50814834822014	29.529713715779856	29.507522196766566	29.526877971508206	29.33982640717148	29.504287479329697	29.4033352357498	29.480703213765274	30.32846181530315	30.321909746151924	29.534115261988113	29.547366799642994	29.568715185591422	30.87060366805934	30.666898455029234	41.469633877836394	37.47313714996755	37.980599576018726	30.985948033838234
Ech1.30Zm1.79T00.3500_iTp0.00_baseFe.txt	inf	inf	inf	30.10089774459737	29.75245648336675	29.603575482409617	29.622488698954378	29.59346360771334	29.61189774444893	29.42039851626341	29.59342906704574	29.48785986507803	29.5649607544429	30.44664686495566	30.403083150533682	29.619981085532878	29.635898663287797	29.652681306537538	31.02730060940005	30.81360780037111	41.57680012572529	37.58030339785645	38.087765823907624	31.093114281727146
Ech1.30Zm1.79T00.4000_iTp0.00_baseFe.txt	29.28915080889221	29.428731350276557	29.507383746443004	30.203506886220417	29.84848035718324	29.693561658492904	29.708304892388462	29.67408440310141	29.68652962747928	29.495596026550793	29.67908270817511	29.56272535716537	29.646160919602742	30.548064049482626	29.640395554328528	29.636103489176655	29.72076602201235	29.57828645349941	31.082859581845803	30.9139021815269	30.27507340635271	30.985170807971194	29.977389244986504	30.204309860394766
Ech1.30Zm1.79T00.4500_iTp0.00_baseFe.txt	29.391360772833373	29.525136984134896	29.61188968898579	30.30649771735201	29.948830699080766	29.789202285570973	29.803686769482503	29.76391813529117	29.777375216644693	29.588362637148727	29.771687934944516	29.654162794583847	29.736826027742943	30.654331953895486	29.734590324327606	29.72775873861662	29.813213678256737	29.669614870193477	31.221234493197123	31.049144909118176	30.38002221486692	31.08921652614736	30.08219929374271	30.30692759324497
Ech1.30Zm1.79T00.5000_iTp0.00_baseFe.txt	29.42821091499436	29.56418307066884	29.649061314961692	30.39900168219895	30.035691716197924	29.870248856977305	29.882610521941793	29.832903128434985	29.837186863650267	29.638906465701375	29.845184719285236	29.707331072612057	29.798694375413866	30.752251758703046	29.77789321516267	29.788558437450924	29.883581002802053	29.72175701065587	31.331519470649916	31.16009595265202	30.41565991599463	31.124944704688254	30.116766595749887	30.360273947508297
Ech1.30Zm1.79T00.6000_iTp0.00_baseFe.txt	29.5506678445608	29.683333801296946	29.77685323242195	30.56035948987317	30.189305160487244	30.01675450315887	30.027709697601786	29.967235731348303	29.960095863466442	29.76170035760081	29.984187294396428	29.819689984026702	29.92466380316852	30.926504703805556	29.89618551379079	29.91334162123251	30.019569815721887	29.837030170392474	31.51068412208793	31.348599907426483	30.544334478227405	31.25582487693074	30.247372028193958	30.49209147466116
Ech1.30Zm1.79T00.7000_iTp0.00_baseFe.txt	29.693452773039162	29.815421356436097	29.92780039912136	30.69928830426351	30.32779762385389	30.14928710872052	30.15859426747199	30.08930471075191	30.07517098323715	29.884437952386172	30.110228491974603	29.930865515760054	30.041464292419995	31.07263522741652	30.0209233795809	30.03155481049604	30.143096103566158	29.951097888281957	31.640635496517696	31.505266383737727	30.69671779419439	31.408004723231365	30.39944268072214	30.627988199834725
Ech1.30Zm1.79T00.8000_iTp0.00_baseFe.txt	29.748467063908656	29.856006592286683	29.992310422899827	30.802292260869244	30.43928457328814	30.252079398600976	30.25625751400988	30.16378387743908	30.121523433364224	29.934584309841533	30.194662693107325	29.970927199574227	30.095307021204796	31.174483712889604	30.063872710827603	30.08778525079206	30.216948699132708	29.992023939727183	31.695516320724657	31.585392030767586	30.76317223779605	31.472108921869555	30.464277004189178	30.686257420786497
Ech1.30Zm1.79T00.9000_iTp0.00_baseFe.txt	29.53216726930365	29.659760016721442	29.773381102350037	30.851182819164798	30.50701153763722	30.29989716996274	30.2942419006281	30.140248451208386	30.01239423598694	29.78792588491151	30.19553731405332	29.830266682197568	30.008559220579194	31.225642903365078	29.892311599601534	29.99738269419364	30.186576688882077	29.85190559943306	31.79639897356521	31.709050706036244	30.54113505359887	31.250776788232464	30.2497784874162	30.546442892295296
Ech1.30Zm1.79T01.0000_iTp0.00_baseFe.txt	29.544834576136488	29.66407157234942	29.79313729800345	30.989086037538705	30.667362813081148	30.440376668583802	30.426421636533412	30.220283600379908	30.035343453685336	29.80331794340804	30.29487853025966	29.852510327471443	30.044426025134108	31.35873907293186	29.90447818244882	30.040646413389403	30.26124182259243	29.8714494959085	32.031240544436635	31.949157427830507	30.561157407879683	31.268096792424437	30.275074235513124	30.588248085325
Ech1.30Zm1.79T01.2500_iTp0.00_baseFe.txt	29.854281671837548	29.941825546091728	30.119355032646887	31.30738960088842	31.002456054428983	30.755414144460538	30.732260273640897	30.48629856211739	30.269390651690294	30.058173347989275	30.575704875468382	30.102378052791785	30.284725765779363	31.670887199513864	30.17256106381536	30.295469808282853	30.525564399420226	30.120482152808187	32.60654668437919	32.48515829974544	30.89092556394045	31.59163540299678	30.6014415102944	30.895271151255024
Ech1.30Zm1.79T01.5000_iTp0.00_baseFe.txt	30.028785600523484	30.111260740130852	30.295111427151262	31.5109539635722	31.21788747940507	30.965879296696194	30.9383242424094	30.67656904292705	30.44000142766827	30.228044905525202	30.771648836510586	30.273302234358304	30.459884867667206	31.86682341622386	30.34296475371071	30.473081860567497	30.712673893550367	30.29106064197591	32.82615687810942	32.7071152210985	31.0684237101325	31.76938647012252	30.77680973424176	31.073801544871863
Ech1.30Zm1.79T01.7500_iTp0.00_baseFe.txt	30.22871364543392	30.292140309954796	30.504184126499517	31.662510890359165	31.371102901347534	31.11712676315731	31.089168972151462	30.826641798849614	30.59369621795441	30.39413260498835	30.92191969475366	30.434232621310706	30.61227817943537	32.01241303662429	30.51583006200898	30.629642606851043	30.86345788502434	30.45203703958544	33.09672056026435	32.94216028917639	31.279343902532837	31.976679709891293	30.98412393407566	31.260234512955456
Ech1.30Zm1.79T02.0000_iTp0.00_baseFe.txt	30.31935454155333	30.380281803838862	30.59692763540361	31.775795822405378	31.49372120966762	31.235829961588273	31.20515389499875	30.931362428458662	30.686944896456588	30.485435690897567	31.030953841908705	30.52535288315685	30.708400436508875	32.12379819184587	30.605440402228815	30.726059434859273	30.967096155389193	30.543048389348307	33.39161129749308	33.195568197330196	31.37387359194782	32.07161563352178	31.07755359025804	31.361319115470828
Ech1.30Zm1.79T02.2500_iTp0.00_baseFe.txt	30.40711940442693	30.465765094343077	30.685544591976004	31.878206065693526	31.613747834897218	31.352930286352624	31.31824117540159	31.03208909379199	30.77585378289799	30.573361791182343	31.136424884592067	30.612481317302105	30.80013703444404	32.21656761493805	30.691880070553758	30.81842572011518	31.06627455296914	30.630286952719096	33.546993962556094	33.33524455370917	31.462907196801588	32.1603315084236	31.16537772349428	31.452971562257936
Ech1.30Zm1.79T02.5000_iTp0.00_baseFe.txt	30.533712570270602	30.58504567444424	30.81543881874351	31.98148117950425	31.73170756477125	31.471898636221745	31.43552069803986	31.145735162665353	30.887175229455885	30.688275788685978	31.25146368740365	30.7273192513727	30.911926752909146	32.3073446864397	30.809134886721814	30.9321853962716	31.178959095767446	30.744532749457413	33.65966110397671	33.43636833208692	31.594585341870165	32.291250193638795	31.295114711618233	31.57388847051002
Ech1.30Zm1.79T02.7500_iTp0.00_baseFe.txt	30.607253684408256	30.654024653475624	30.88982201107016	32.03776944750387	31.817858120812467	31.563072313336185	31.523002045986154	31.223417806332172	30.952412624858717	30.755875145372535	31.33283540599131	30.795136239319525	30.980490061636367	32.34621835823064	30.87812249577879	31.00288499071447	31.253298023879516	30.81209528304833	33.80566934674753	33.54317633988213	31.668969418824254	32.36503506906072	31.369727154874617	31.64766093346423
Ech1.30Zm1.79T03.0000_iTp0.00_baseFe.txt	30.683203472705877	30.72507282040076	30.96797580288864	32.13066695816456	31.911238003045206	31.6534229459974	31.610263442337605	31.300920235099362	31.02171337767306	30.8262720973976	31.413986664238372	30.865477317861128	31.051413247369034	32.44443210667864	30.949298203553674	31.075701086349817	31.330416833878665	30.882104801777224	33.954745221396216	33.693481897478016	31.749105057749325	32.44506735314935	31.448903300245497	31.726027598552584
Ech1.30Zm1.79T03.2500_iTp0.00_baseFe.txt	30.76170297619681	30.798173866307685	31.048914352874753	32.21734994459495	31.997217893800716	31.737432755691238	31.692178491522917	31.3765570943089	31.09278902040102	30.89785889956422	31.491992623496948	30.93724509699262	31.123388068084203	32.53556891556074	31.021608703694874	31.14878220893919	31.406121620675414	30.953468678990426	34.05697420096475	33.80132723923216	31.830276419700432	32.525007354603794	31.528729714406175	31.803467099048582
Ech1.30Zm1.79T03.5000_iTp0.00_baseFe.txt	30.811942944689115	30.846960134079858	31.099472550090276	32.29505079384523	32.07271646614257	31.80932413418946	31.76225614366715	31.438262044692415	31.146683427700815	30.948754234759456	31.556616071525774	30.989243279961563	31.179016657298426	32.6204821988572	31.071678882396306	31.20444711535564	31.467437396544746	31.005290371826653	34.13802911171623	33.89779376638966	31.88093687277911	32.57549189900967	31.579321560183736	31.857460409140167
Ech1.30Zm1.79T03.7500_iTp0.00_baseFe.txt	30.862200444903557	30.895483924345108	31.150276926179224	32.3746937839418	32.152538501500736	31.882269136050148	31.832355196400222	31.498226833611987	31.199308746845922	30.99851770115047	31.62014351730351	31.04031915326066	31.233054239730144	32.70263391251192	31.12089532962886	31.258882634597605	31.527332328664592	31.056069193000845	34.21680220323989	33.98421007989591	31.93169217579807	32.626152201686104	31.63011118973315	31.910685993517596
Ech1.30Zm1.79T04.0000_iTp0.00_baseFe.txt	30.913005794621718	30.944752076129497	31.20154205233886	32.44961546461658	32.22714743349696	31.952589291992716	31.900182590373653	31.557188065869006	31.251166280250708	31.04819466663121	31.682269817989685	31.090762878671462	31.286335363411133	32.78200682354491	31.170571393531965	31.312601360857336	31.586041682982163	31.106500798983326	34.30831359812574	34.081458279230425	31.98297978274575	32.67710306697375	31.681203474808207	31.964348981164186
Ech1.30Zm1.79T04.5000_iTp0.00_baseFe.txt	31.015792795632684	31.045287612528675	31.30516976939142	32.585130295370256	32.36255400477423	32.08153654498846	32.025420624464026	31.668692266474544	31.353013179155347	31.145929657380456	31.798575692411568	31.19122875965332	31.38983339221837	32.924264974311065	31.27000030459039	31.41718391248144	31.69732857348736	31.206743176520156	34.44285155722083	34.24046019269888	32.08647810755409	32.78058955214009	31.785330530468336	32.0699387382985
Ech1.30Zm1.79T05.0000_iTp0.00_baseFe.txt	31.088080553439617	31.118805250429993	31.377058380494738	32.69371937575357	32.47049207698358	32.184330047221714	32.125623313280876	31.757014106149136	31.429695824536033	31.21775771863924	31.890789924029754	31.26554545398198	31.46938254511226	33.04179873266214	31.343020390378534	31.49679896952845	31.784580224078944	31.28132636568609	34.584172204958485	34.388430801312346	32.157970962242665	32.85241098260004	31.857645644504437	32.147850279290644
Ech1.30Zm1.79T05.5000_iTp0.00_baseFe.txt	31.158382536183048	31.190623926183612	31.447701263724888	32.80183407824416	32.57723589180501	32.28299886784688	32.221754627266414	31.84122164445845	31.504508263273884	31.287758818508344	31.97884267803395	31.338960502048558	31.54606481100499	33.156398577046964	31.41424136906651	31.574053999444097	31.868186265791415	31.354508105434043	34.69233566825414	34.517249006637364	32.22837855816109	32.923612303174814	31.929681090424374	32.223134383605164
Ech1.30Zm1.79T06.0000_iTp0.00_baseFe.txt	31.25693604517854	31.28758200468834	31.547176000406516	32.90153323978786	32.680266377320855	32.38367704204412	32.32240441739409	31.938715572090196	31.59824177915663	31.380828510877457	32.076993802414954	31.432949622932846	31.640757981621938	33.25628200102141	31.50954941553291	31.66920186574189	31.96479438245958	31.44867557978153	34.80704345419823	34.63142055088925	32.328001944095	33.02311661209813	32.029502847730875	32.32118639679016
Ech1.30Zm1.79T06.5000_iTp0.00_baseFe.txt	31.31648461813821	31.34791478843554	31.606660133373104	32.9943079691268	32.763177955519616	32.460378624548945	32.39789001044124	32.00791585198338	31.66256261927861	31.44145125912417	32.14811758916168	31.49428763271208	31.706124482211614	33.36548277685167	31.57016614080363	31.73389373426958	32.03434882506735	31.51045060807825	34.89316649737787	34.743598575001606	32.38727033266587	33.082814841593965	32.08918106711655	32.38439617434644
Ech1.30Zm1.79T07.0000_iTp0.00_baseFe.txt	31.373393334552127	31.407196894747152	31.663062597153434	33.07012852592086	32.840586690933414	32.5354127005566	32.47119165939794	32.07415318551582	31.722487752801207	31.499659758102162	32.216683760906726	31.553139075174833	31.76744643401593	33.441180112198786	31.629148441944544	31.795558137199414	32.099814346399704	31.56970949583411	34.96718345716163	34.824627606978574	32.44349132391698	33.139395569866544	32.146097346984384	32.44422010661048
Ech1.30Zm1.79T07.5000_iTp0.00_baseFe.txt	31.427327146188084	31.462180038230336	31.717221581142617	33.13682175412742	32.911892316833864	32.60724141959563	32.54119350775911	32.13757671750995	31.779066685109974	31.55566980449472	32.28232816402379	31.608466557144432	31.825645543897288	33.50436717627846	31.68448131083577	31.85384557785681	32.162020140865685	31.625374112938808	35.037884366801244	34.89931064468234	32.49725952608103	33.19332559763833	32.19998886241478	32.500415887546986
Ech1.30Zm1.79T08.0000_iTp0.00_baseFe.txt	31.479195132152874	31.51409028258376	31.76932484282093	33.20568259635778	32.980011788377844	32.67289958354245	32.605857074383344	32.19759699583819	31.834776243285724	31.609623837868604	32.34381386905384	31.662987652482407	31.882369334606345	33.57593461300652	31.737333928229525	31.91027286558481	32.22159159690532	31.679722623806235	35.097675029009686	34.96907406285545	32.549017265474525	33.24555720152079	32.2526351253449	32.55442806903445
Ech1.30Zm1.79T08.5000_iTp0.00_baseFe.txt	31.525155268736476	31.559397288726323	31.81553387715791	33.267820044712856	33.03740863009329	32.72859176183541	32.66065969553227	32.249020159085084	31.88351558375623	31.657085618189562	32.39632266513053	31.710663760814093	31.931654963879318	33.643834852718946	31.783587451072812	31.959248984379762	32.2729983985919	31.727154054766807	35.151582344078044	35.033815282632396	32.594921661453746	33.292367272117936	32.30011046702982	32.60200372729104
Ech1.30Zm1.79T09.0000_iTp0.00_baseFe.txt	31.578608810208628	31.613442673852823	31.867121730406005	33.31916653380576	33.07456287811895	32.768210226117965	32.701093142836875	32.29473111398506	31.93385413171014	31.707364421140987	32.44026450726353	31.76201941291452	31.980853692488218	33.70715008002612	31.83603534428743	32.00867765256567	32.31976294915781	31.77860157880132	35.185539279787015	35.07492945007311	32.64602793528467	33.34379687777412	32.35102087646241	32.653682268358246
Ech1.30Zm1.79T09.5000_iTp0.00_baseFe.txt	31.62681172048749	31.661937753868507	31.91389995197779	33.37123287745795	33.11512335227972	32.81080227643513	32.74299725860673	32.33960361578708	31.981515918220687	31.753961123442856	32.484375645025445	31.810484817003832	32.02794155014082	33.77081602862604	31.883804471895324	32.05582291393048	32.36565242628672	31.826757156707764	35.201912027555856	35.098411013310304	32.69267558569488	33.390440274294214	32.39555754277023	32.700677990367176
Ech1.30Zm1.79T10.0000_iTp0.00_baseFe.txt	31.671890491295052	31.708149651132096	31.95755238771205	33.41367928504298	33.15121795559205	32.8510438959241	32.783170725217666	32.38320784403759	32.02624355384483	31.797833421909566	32.52692220508792	31.855050999823668	32.07266264820283	33.82051124279311	31.92918546646009	32.10024865193275	32.40937054194301	31.871735448382417	35.249106243393804	35.145697358742346	32.73596068117288	33.43353581157087	32.43788669180136	32.74555850631517
Ech1.30Zm1.79T10.5000_iTp0.00_baseFe.txt	31.713020971441146	31.748121928140783	31.99807559758424	33.45809388173969	33.18851415152431	32.88721825377974	32.821128062758895	32.42516474330818	32.07017108880968	31.83999696173992	32.56718849753161	31.898020673669798	32.11617524254685	33.8672799272963	31.970477185450243	32.14270324870221	32.45130435695901	31.91444186092695	35.26272457771571	35.16058590203138	32.77656895222109	33.472776105504856	32.47599731362855	32.7859203222018
Ech1.30Zm1.79T11.0000_iTp0.00_baseFe.txt	31.752973948149837	31.788358556357615	32.038385954368756	33.49424383937224	33.223955231967714	32.924171329986386	32.85980192956118	32.467140682169095	32.11165705498656	31.880925384466558	32.60765951284083	31.938693596960356	32.15801205860004	33.89883131121011	32.01104820362543	32.18371678167488	32.49223784942948	31.9553299966097	35.264007511831586	35.16179784379087	32.817198807796025	33.51310500444219	32.51539628410145	32.82508860718642
Ech1.30Zm1.79T11.5000_iTp0.00_baseFe.txt	31.793335330463997	31.829934828619606	32.07934471249788	33.54874826078704	33.28229853534099	32.9769471328214	32.91144107357132	32.51366813911125	32.15290645673337	31.922553176615843	32.65546928470447	31.979390654127535	32.20033476948333	33.94660927648224	32.05265538973625	32.226478337861515	32.53758759936873	31.996456541227666	35.35495147744111	35.25627081271542	32.8580072702045	33.55392971797564	32.55666703419556	32.86811757560806
Ech1.30Zm1.79T12.0000_iTp0.00_baseFe.txt	31.832352069890554	31.86794421160875	32.11941307301313	33.59699870269714	33.33654367071802	33.0312262742058	32.96539848437768	32.56116182814031	32.19296862551273	31.96311941599837	32.70483451521465	32.01869618563138	32.24221777658014	33.993278647516895	32.09177297388735	32.26850244946426	32.583479303438075	32.03585177139664	35.41605101628439	35.32580902276029	32.898054273412434	33.59371472707273	32.596249745782664	32.90883718176374
Ech1.30Zm1.79T12.5000_iTp0.00_baseFe.txt	31.870393526762136	31.906599985297355	32.15773096983043	33.645666001569246	33.392168821212614	33.08392970260875	33.01715741187514	32.607618353504144	32.23295904918725	32.00205677920837	32.75265160577995	32.057355857208044	32.283720030170976	34.034618069503615	32.130602159509	32.3098862871007	32.628278693235835	32.07492053858831	35.43567492198947	35.3520079754692	32.936243152932796	33.63177129528275	32.63466809153156	32.94786930736608
Ech1.30Zm1.79T13.0000_iTp0.00_baseFe.txt	31.917211700987302	31.95198094652779	32.20618846397519	33.69543359294325	33.44863154932869	33.14049578957876	33.073405259236615	32.659282264223826	32.278723882505055	32.048114307949966	32.80565607901642	32.10269943627414	32.3309618010228	34.07743629642915	32.17623048327541	32.35726115836123	32.67838397741341	32.12035306873856	35.47065445839082	35.3861465088606	32.98485211473382	33.67970118659516	32.68326475488549	32.99465197206094
Ech1.30Zm1.79T13.5000_iTp0.00_baseFe.txt	31.951073104370373	31.98431843527441	32.24135317757278	33.73543332042991	33.49613616696431	33.18761414610831	33.11921132642657	32.698908587974536	32.31097583563382	32.08163425662455	32.84728439063414	32.134484240131506	32.36510270559415	34.11060477492244	32.2087332160064	32.391691597856685	32.716426123285906	32.15232736006646	35.49310353849955	35.4077699764835	33.01998046058883	33.714730080475555	32.71772292493893	33.0282966301152
Ech1.30Zm1.79T14.0000_iTp0.00_baseFe.txt	31.983620957980484	32.015574383294414	32.27563967961614	33.77800098367151	33.54657260857163	33.23552143488384	33.16602061245694	32.73881740249214	32.34370258706755	32.114418791898835	32.889150293438426	32.16639703449652	32.399429959620385	34.14832465790611	32.24050638412478	32.426195179909506	32.75470387932953	32.184308244799375	35.5112858207193	35.43673239142469	33.0539838003667	33.7481580857691	32.75191731794187	33.061328779342325
Ech1.30Zm2.27T00.0300_iTp0.00_baseFe.txt	inf	inf	inf	28.384691248235235	28.24842299507386	28.235549089098022	28.300730626979735	28.538788761050974	28.98102855215847	29.29036497307971	28.420831297286547	29.164936630173138	28.83663482419238	28.43247884865425	30.271695271251566	28.84431119263305	28.544722180603436	29.283974431322413	28.1754998930434	28.172196753669432	39.7678062822662	35.77130955439734	36.27877198044853	29.28412043826804
Ech1.30Zm2.27T00.0400_iTp0.00_baseFe.txt	inf	inf	inf	28.59963656865262	28.43501966633921	28.410483963816354	28.471747072911135	28.694029284134878	29.112933816293555	29.390553378485883	28.583531803275214	29.271329429116626	28.971191727220393	28.685651528224234	30.372546205969492	28.9862684555167	28.708217505699814	29.395461404019947	28.515622494505244	28.49172363062643	40.0372664484395	36.04076972057066	36.54823214662185	29.553580604441358
Ech1.30Zm2.27T00.0500_iTp0.00_baseFe.txt	inf	inf	inf	28.767254077052947	28.584021590510083	28.553953902720757	28.61127746044304	28.822707630619952	29.22435591345093	29.477871116775326	28.717620516934026	29.36588880430468	29.08504213090091	28.880215623106743	30.460555253121534	29.105083101457375	28.84193189096478	29.493120258028647	28.780253956731464	28.734629879924988	40.243774928248165	36.247278200379306	36.7547406264305	29.76008908425002
Ech1.30Zm2.27T00.0600_iTp0.00_baseFe.txt	inf	inf	inf	28.886594939792026	28.68592031686753	28.649851601486283	28.703754167498595	28.903787186221813	29.288686043984477	29.524823862548622	28.804215450157535	29.4166953346352	29.15195399292002	29.022834005647248	30.50798621630367	29.177169863824524	28.927582822705894	29.546491406261858	28.9668677849971	28.91029210796217	40.38524592201585	36.388749194147	36.89621162019818	29.901560078017702
Ech1.30Zm2.27T00.0700_iTp0.00_baseFe.txt	inf	inf	inf	29.003643885618253	28.792326044149	28.750558698080447	28.80149199790487	28.98508697250471	29.334479492909914	29.5416019888629	28.89323715644081	29.441881691380566	29.20722653234467	29.152943933719264	30.525351483247555	29.239057916907946	29.010414775884833	29.575872788064423	29.111914412868792	29.05207398069249	40.500558877903096	36.50406215003425	37.01152457608544	30.01687303390495
Ech1.30Zm2.27T00.0800_iTp0.00_baseFe.txt	inf	inf	inf	29.076951914043427	28.852375504873883	28.80297623776746	28.848038316368907	29.000699401901123	29.27233404577749	29.39466570760407	28.92309905414863	29.325239844176643	29.167094219833025	29.2456864009962	30.379300541365943	29.205717026697677	29.02504245980841	29.469150501697776	29.224171922512078	29.163908440895348	40.56083628886518	36.56433956099632	37.0718019870475	30.077150444867023
Ech1.30Zm2.27T00.0900_iTp0.00_baseFe.txt	inf	inf	inf	29.138036797740064	28.901243722008267	28.844502647605502	28.88428428391051	29.002761452026085	29.185586452680788	29.18937195618451	28.94028249167983	29.16741240045115	29.105798229403355	29.322606907195414	30.172143891922353	29.14366138864532	29.023445378578167	29.321665934235874	29.305665187801004	29.247951179503154	40.59021164069136	36.5937149128225	37.101177338873704	30.106525796693212
Ech1.30Zm2.27T00.1000_iTp0.00_baseFe.txt	inf	inf	inf	29.093858142819933	28.838942113884166	28.77132281335475	28.80376201541879	28.86976159037652	28.93651679216034	28.75053755458294	28.828375031124033	28.81802871433259	28.886819010580815	29.319087913100127	29.728243503745098	28.914533825489194	28.88510218853086	28.98087716178869	29.384375622599926	29.3156078999476	40.527973970112406	36.53147724224355	37.03893966829475	30.044288126114246
Ech1.30Zm2.27T00.1500_iTp0.00_baseFe.txt	inf	inf	inf	29.499541825268018	29.22056756489365	29.132984300841336	29.159890631842664	29.18184368066752	29.189853823206114	28.991620370615486	29.15939161173545	29.055097177980322	29.153560827435108	29.756079769787625	29.971455702275	29.191772582832535	29.200040003322023	29.222195969947016	29.91866751268767	29.831993304710913	40.925293201764354	36.92879647389548	37.43625889994667	30.441607357766195
Ech1.30Zm2.27T00.2000_iTp0.00_baseFe.txt	inf	inf	inf	29.67447325852425	29.379775440854182	29.282017929307308	29.307579942938382	29.31549360168315	29.31501725674456	29.117007260878374	29.298609929821858	29.174421196584113	29.2792952888174	29.95573061609212	30.09703664923743	29.320062334675832	29.33745697654279	29.343556864180137	30.20644710456596	30.098784858139915	41.11576514393922	37.11926841607036	37.62673084212154	30.63207929994106
